ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084755-396540-WP-00340
Serial Number,WP-00340
Label,08:47:55 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:47:55.396540
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
634,886.82,1462.60,6384.00
635,886.94,1464.17,6150.00
636,887.07,1465.75,5797.00
637,887.19,1467.32,5450.00
638,887.31,1468.89,5104.00
639,887.44,1470.46,4866.00
640,887.56,1472.03,4819.00
641,887.68,1473.59,4862.00
642,887.81,1475.16,4817.00
643,887.93,1476.73,4745.00
644,888.06,1478.29,4630.00
645,888.18,1479.86,4488.00
646,888.30,1481.42,4301.00
647,888.43,1482.98,4134.00
648,888.55,1484.54,3955.00
649,888.67,1486.10,3841.00
650,888.79,1487.66,3779.00
651,888.92,1489.22,3717.00
652,889.04,1490.77,3723.00
653,889.16,1492.33,3687.00
654,889.29,1493.88,3677.00
655,889.41,1495.44,3653.00
656,889.53,1496.99,3620.00
657,889.66,1498.54,3647.00
658,889.78,1500.09,3649.00
659,889.90,1501.64,3641.00
660,890.02,1503.19,3643.00
661,890.15,1504.74,3614.00
662,890.27,1506.29,3622.00
663,890.39,1507.83,3677.00
664,890.51,1509.38,3618.00
665,890.64,1510.92,3655.00
666,890.76,1512.47,3590.00
667,890.88,1514.01,3576.00
668,891.00,1515.55,3658.00
669,891.13,1517.09,3629.00
670,891.25,1518.63,3574.00
671,891.37,1520.16,3613.00
672,891.49,1521.70,3571.00
673,891.61,1523.24,3572.00
674,891.74,1524.77,3544.00
675,891.86,1526.31,3567.00
676,891.98,1527.84,3574.00
677,892.10,1529.37,3559.00
678,892.22,1530.90,3586.00
679,892.35,1532.43,3573.00
680,892.47,1533.96,3580.00
681,892.59,1535.49,3545.00
682,892.71,1537.02,3624.00
683,892.83,1538.54,3610.00
684,892.95,1540.07,3598.00
685,893.08,1541.59,3622.00
686,893.20,1543.11,3622.00
687,893.32,1544.64,3598.00
688,893.44,1546.16,3598.00
689,893.56,1547.68,3605.00
690,893.68,1549.20,3624.00
691,893.80,1550.71,3544.00
692,893.92,1552.23,3513.00
693,894.05,1553.75,3521.00
694,894.17,1555.26,3479.00
695,894.29,1556.78,3481.00
696,894.41,1558.29,3449.00
697,894.53,1559.80,3441.00
698,894.65,1561.31,3485.00
699,894.77,1562.82,3467.00
700,894.89,1564.33,3492.00
701,895.01,1565.84,3571.00
702,895.13,1567.35,3746.00
703,895.26,1568.85,3885.00
704,895.38,1570.36,4025.00
705,895.50,1571.86,4257.00
706,895.62,1573.36,4313.00
707,895.74,1574.87,4244.00
708,895.86,1576.37,4143.00
709,895.98,1577.87,4022.00
710,896.10,1579.37,3831.00
711,896.22,1580.87,3677.00
712,896.34,1582.36,3531.00
713,896.46,1583.86,3439.00
714,896.58,1585.35,3361.00
715,896.70,1586.85,3322.00
716,896.82,1588.34,3327.00
717,896.94,1589.83,3354.00
718,897.06,1591.32,3393.00
719,897.18,1592.81,3438.00
720,897.30,1594.30,3546.00
721,897.42,1595.79,3703.00
722,897.54,1597.28,3900.00
723,897.66,1598.76,4132.00
724,897.78,1600.25,4532.00
725,897.90,1601.73,5135.00
726,898.02,1603.22,5844.00
727,898.14,1604.70,6712.00
728,898.26,1606.18,7800.00
729,898.38,1607.66,8859.00
730,898.50,1609.14,9737.00
731,898.62,1610.62,10258.00
732,898.73,1612.10,10267.00
733,898.85,1613.57,9848.00
734,898.97,1615.05,8954.00
735,899.09,1616.52,7937.00
736,899.21,1617.99,6824.00
737,899.33,1619.47,5887.00
738,899.45,1620.94,5121.00
739,899.57,1622.41,4514.00
740,899.69,1623.88,4182.00
741,899.81,1625.35,3903.00
742,899.92,1626.81,3675.00
743,900.04,1628.28,3518.00
744,900.16,1629.74,3445.00
745,900.28,1631.21,3293.00
746,900.40,1632.67,3303.00
747,900.52,1634.13,3217.00
748,900.64,1635.60,3142.00
749,900.76,1637.06,3133.00
750,900.87,1638.51,3121.00
751,900.99,1639.97,3108.00
752,901.11,1641.43,2979.00
753,901.23,1642.89,3027.00
754,901.35,1644.34,2994.00
755,901.46,1645.80,2985.00
756,901.58,1647.25,2968.00
757,901.70,1648.70,2985.00
758,901.82,1650.15,2899.00
759,901.94,1651.60,2932.00
760,902.05,1653.05,2949.00
761,902.17,1654.50,2890.00
762,902.29,1655.95,2905.00
763,902.41,1657.40,2848.00
764,902.53,1658.84,2822.00
765,902.64,1660.28,2895.00
766,902.76,1661.73,2859.00
767,902.88,1663.17,2830.00
768,903.00,1664.61,2886.00
769,903.11,1666.05,2866.00
770,903.23,1667.49,2796.00
771,903.35,1668.93,2810.00
772,903.47,1670.37,2814.00
773,903.58,1671.80,2806.00
774,903.70,1673.24,2783.00
775,903.82,1674.67,2764.00
776,903.93,1676.11,2787.00
777,904.05,1677.54,2729.00
778,904.17,1678.97,2732.00
779,904.29,1680.40,2740.00
780,904.40,1681.83,2743.00
781,904.52,1683.26,2705.00
782,904.64,1684.69,2745.00
783,904.75,1686.11,2683.00
784,904.87,1687.54,2658.00
785,904.99,1688.96,2620.00
786,905.10,1690.39,2646.00
787,905.22,1691.81,2657.00
788,905.34,1693.23,2628.00
789,905.45,1694.65,2558.00
790,905.57,1696.07,2654.00
791,905.69,1697.49,2570.00
792,905.80,1698.91,2551.00
793,905.92,1700.32,2578.00
794,906.03,1701.74,2530.00
795,906.15,1703.15,2561.00
796,906.27,1704.57,2500.00
797,906.38,1705.98,2513.00
798,906.50,1707.39,2519.00
799,906.61,1708.80,2484.00
800,906.73,1710.21,2488.00
801,906.85,1711.62,2428.00
802,906.96,1713.03,2422.00
803,907.08,1714.43,2421.00
804,907.19,1715.84,2384.00
805,907.31,1717.24,2395.00
806,907.42,1718.65,2361.00
807,907.54,1720.05,2309.00
808,907.65,1721.45,2325.00
809,907.77,1722.85,2348.00
810,907.89,1724.25,2271.00
811,908.00,1725.65,2271.00
812,908.12,1727.05,2231.00
813,908.23,1728.44,2277.00
814,908.35,1729.84,2261.00
815,908.46,1731.23,2239.00
816,908.58,1732.63,2196.00
817,908.69,1734.02,2153.00
818,908.81,1735.41,2226.00
