ENLIGHTEN Version,1.7.2
Measurement ID,20190905-085852-545160-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-NoBaseline-2
Integration Time,400
Timestamp,2019-09-05 08:58:52.545160
Note,
Temperature,10.027889651658995
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
672,891.49,1521.70,2104.00
673,891.61,1523.24,2075.00
674,891.74,1524.77,2010.00
675,891.86,1526.31,2091.00
676,891.98,1527.84,2151.00
677,892.10,1529.37,2025.00
678,892.22,1530.90,2041.00
679,892.35,1532.43,2035.00
680,892.47,1533.96,2073.00
681,892.59,1535.49,2249.00
682,892.71,1537.02,2150.00
683,892.83,1538.54,2235.00
684,892.95,1540.07,2264.00
685,893.08,1541.59,2245.00
686,893.20,1543.11,2259.00
687,893.32,1544.64,2431.00
688,893.44,1546.16,2367.00
689,893.56,1547.68,2285.00
690,893.68,1549.20,2221.00
691,893.80,1550.71,2212.00
692,893.92,1552.23,2169.00
693,894.05,1553.75,1965.00
694,894.17,1555.26,2187.00
695,894.29,1556.78,2121.00
696,894.41,1558.29,2023.00
697,894.53,1559.80,2125.00
698,894.65,1561.31,2215.00
699,894.77,1562.82,2290.00
700,894.89,1564.33,2342.00
701,895.01,1565.84,2386.00
702,895.13,1567.35,2766.00
703,895.26,1568.85,3200.00
704,895.38,1570.36,3453.00
705,895.50,1571.86,3786.00
706,895.62,1573.36,3993.00
707,895.74,1574.87,3892.00
708,895.86,1576.37,3764.00
709,895.98,1577.87,3392.00
710,896.10,1579.37,3048.00
711,896.22,1580.87,2608.00
712,896.34,1582.36,2420.00
713,896.46,1583.86,2220.00
714,896.58,1585.35,2186.00
715,896.70,1586.85,2266.00
716,896.82,1588.34,2189.00
717,896.94,1589.83,2372.00
718,897.06,1591.32,2369.00
719,897.18,1592.81,2576.00
720,897.30,1594.30,2742.00
721,897.42,1595.79,2988.00
722,897.54,1597.28,3546.00
723,897.66,1598.76,4129.00
724,897.78,1600.25,4899.00
725,897.90,1601.73,5991.00
726,898.02,1603.22,7625.00
727,898.14,1604.70,9601.00
728,898.26,1606.18,12068.00
729,898.38,1607.66,14158.00
730,898.50,1609.14,15991.00
731,898.62,1610.62,17064.00
732,898.73,1612.10,17064.00
733,898.85,1613.57,16252.00
734,898.97,1615.05,14410.00
735,899.09,1616.52,12170.00
736,899.21,1617.99,9824.00
737,899.33,1619.47,7845.00
738,899.45,1620.94,6282.00
739,899.57,1622.41,5017.00
740,899.69,1623.88,4135.00
741,899.81,1625.35,3542.00
742,899.92,1626.81,3076.00
743,900.04,1628.28,2667.00
744,900.16,1629.74,2677.00
745,900.28,1631.21,2359.00
746,900.40,1632.67,2342.00
747,900.52,1634.13,2138.00
748,900.64,1635.60,1979.00
749,900.76,1637.06,2014.00
750,900.87,1638.51,2026.00
751,900.99,1639.97,1852.00
752,901.11,1641.43,1718.00
753,901.23,1642.89,1712.00
754,901.35,1644.34,1724.00
755,901.46,1645.80,1697.00
756,901.58,1647.25,1777.00
757,901.70,1648.70,1630.00
758,901.82,1650.15,1642.00
759,901.94,1651.60,1623.00
760,902.05,1653.05,1556.00
761,902.17,1654.50,1487.00
762,902.29,1655.95,1560.00
763,902.41,1657.40,1585.00
764,902.53,1658.84,1486.00
765,902.64,1660.28,1518.00
766,902.76,1661.73,1513.00
767,902.88,1663.17,1482.00
768,903.00,1664.61,1448.00
