ENLIGHTEN Version,1.7.2
Measurement ID,20190905-090333-468782-WP-00340
Serial Number,WP-00340
Label,HDPE-2
Integration Time,500
Timestamp,2019-09-05 09:03:33.468782
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
680,892.47,1533.96,3810.00
681,892.59,1535.49,3784.00
682,892.71,1537.02,3790.00
683,892.83,1538.54,3731.00
684,892.95,1540.07,3803.00
685,893.08,1541.59,3750.00
686,893.20,1543.11,3728.00
687,893.32,1544.64,3797.00
688,893.44,1546.16,3733.00
689,893.56,1547.68,3759.00
690,893.68,1549.20,3655.00
691,893.80,1550.71,3694.00
692,893.92,1552.23,3752.00
693,894.05,1553.75,3706.00
694,894.17,1555.26,3737.00
695,894.29,1556.78,3700.00
696,894.41,1558.29,3675.00
697,894.53,1559.80,3673.00
698,894.65,1561.31,3620.00
699,894.77,1562.82,3622.00
700,894.89,1564.33,3597.00
701,895.01,1565.84,3575.00
702,895.13,1567.35,3608.00
703,895.26,1568.85,3533.00
704,895.38,1570.36,3584.00
705,895.50,1571.86,3555.00
706,895.62,1573.36,3586.00
707,895.74,1574.87,3475.00
708,895.86,1576.37,3497.00
709,895.98,1577.87,3483.00
710,896.10,1579.37,3517.00
711,896.22,1580.87,3483.00
712,896.34,1582.36,3465.00
713,896.46,1583.86,3489.00
714,896.58,1585.35,3434.00
715,896.70,1586.85,3443.00
716,896.82,1588.34,3447.00
717,896.94,1589.83,3451.00
718,897.06,1591.32,3445.00
719,897.18,1592.81,3422.00
720,897.30,1594.30,3438.00
721,897.42,1595.79,3390.00
722,897.54,1597.28,3397.00
723,897.66,1598.76,3348.00
724,897.78,1600.25,3396.00
725,897.90,1601.73,3392.00
726,898.02,1603.22,3333.00
727,898.14,1604.70,3327.00
728,898.26,1606.18,3319.00
729,898.38,1607.66,3388.00
730,898.50,1609.14,3308.00
731,898.62,1610.62,3329.00
732,898.73,1612.10,3291.00
733,898.85,1613.57,3251.00
734,898.97,1615.05,3308.00
735,899.09,1616.52,3312.00
736,899.21,1617.99,3221.00
737,899.33,1619.47,3206.00
738,899.45,1620.94,3194.00
739,899.57,1622.41,3263.00
740,899.69,1623.88,3186.00
741,899.81,1625.35,3204.00
742,899.92,1626.81,3194.00
743,900.04,1628.28,3215.00
744,900.16,1629.74,3156.00
745,900.28,1631.21,3171.00
746,900.40,1632.67,3217.00
747,900.52,1634.13,3167.00
748,900.64,1635.60,3205.00
749,900.76,1637.06,3191.00
750,900.87,1638.51,3230.00
751,900.99,1639.97,3170.00
752,901.11,1641.43,3202.00
753,901.23,1642.89,3172.00
754,901.35,1644.34,3186.00
755,901.46,1645.80,3144.00
756,901.58,1647.25,3160.00
757,901.70,1648.70,3078.00
758,901.82,1650.15,3066.00
759,901.94,1651.60,3059.00
760,902.05,1653.05,3031.00
761,902.17,1654.50,2998.00
762,902.29,1655.95,2990.00
763,902.41,1657.40,3025.00
764,902.53,1658.84,2998.00
765,902.64,1660.28,3003.00
766,902.76,1661.73,2964.00
767,902.88,1663.17,3028.00
768,903.00,1664.61,2979.00
769,903.11,1666.05,2933.00
770,903.23,1667.49,2958.00
771,903.35,1668.93,2920.00
772,903.47,1670.37,2939.00
773,903.58,1671.80,2917.00
774,903.70,1673.24,2948.00
775,903.82,1674.67,2906.00
776,903.93,1676.11,2923.00
777,904.05,1677.54,2890.00
778,904.17,1678.97,2889.00
779,904.29,1680.40,2872.00
780,904.40,1681.83,2863.00
781,904.52,1683.26,2870.00
782,904.64,1684.69,2888.00
783,904.75,1686.11,2882.00
784,904.87,1687.54,2842.00
785,904.99,1688.96,2821.00
786,905.10,1690.39,2861.00
787,905.22,1691.81,2846.00
788,905.34,1693.23,2821.00
789,905.45,1694.65,2812.00
790,905.57,1696.07,2817.00
791,905.69,1697.49,2817.00
792,905.80,1698.91,2816.00
793,905.92,1700.32,2797.00
794,906.03,1701.74,2758.00
795,906.15,1703.15,2764.00
796,906.27,1704.57,2789.00
797,906.38,1705.98,2774.00
798,906.50,1707.39,2730.00
799,906.61,1708.80,2739.00
800,906.73,1710.21,2749.00
801,906.85,1711.62,2728.00
802,906.96,1713.03,2749.00
803,907.08,1714.43,2732.00
804,907.19,1715.84,2694.00
