ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
478,867.01,1204.91,16752.00
479,867.14,1206.64,16730.00
480,867.27,1208.36,16478.00
481,867.40,1210.09,16182.00
482,867.53,1211.82,15864.00
483,867.66,1213.54,15407.00
484,867.79,1215.27,15331.00
485,867.92,1216.99,15227.00
486,868.04,1218.71,15212.00
487,868.17,1220.43,15211.00
488,868.30,1222.15,15124.00
489,868.43,1223.87,14992.00
490,868.56,1225.59,14907.00
491,868.69,1227.31,14745.00
492,868.82,1229.02,14580.00
493,868.95,1230.74,14537.00
494,869.08,1232.45,14498.00
495,869.21,1234.16,14431.00
496,869.34,1235.88,14392.00
497,869.47,1237.59,14354.00
498,869.60,1239.30,14535.00
499,869.73,1241.01,14369.00
500,869.86,1242.71,14605.00
501,869.99,1244.42,14532.00
502,870.12,1246.13,14705.00
503,870.24,1247.83,14787.00
504,870.37,1249.54,14884.00
505,870.50,1251.24,15066.00
506,870.63,1252.94,15097.00
507,870.76,1254.64,15227.00
508,870.89,1256.34,15316.00
509,871.02,1258.04,15239.00
510,871.15,1259.74,15445.00
511,871.28,1261.44,15641.00
512,871.41,1263.13,15883.00
513,871.53,1264.83,16043.00
514,871.66,1266.52,16152.00
515,871.79,1268.22,16309.00
516,871.92,1269.91,16493.00
517,872.05,1271.60,16448.00
518,872.18,1273.29,16434.00
519,872.31,1274.98,16678.00
520,872.43,1276.67,16936.00
521,872.56,1278.35,17327.00
522,872.69,1280.04,17766.00
523,872.82,1281.73,18510.00
524,872.95,1283.41,19862.00
525,873.08,1285.09,22465.00
526,873.20,1286.78,27215.00
527,873.33,1288.46,34948.00
528,873.46,1290.14,44559.00
529,873.59,1291.82,53351.00
530,873.72,1293.49,56440.00
531,873.84,1295.17,59530.00
532,873.97,1296.85,56836.00
533,874.10,1298.52,48955.00
534,874.23,1300.20,39839.00
535,874.36,1301.87,32043.00
536,874.48,1303.54,26633.00
537,874.61,1305.21,23290.00
538,874.74,1306.88,21445.00
539,874.87,1308.55,20123.00
540,875.00,1310.22,19376.00
541,875.12,1311.89,18479.00
542,875.25,1313.56,17709.00
543,875.38,1315.22,17208.00
544,875.51,1316.89,16660.00
545,875.63,1318.55,16258.00
546,875.76,1320.21,15959.00
547,875.89,1321.87,15582.00
548,876.02,1323.53,15452.00
549,876.14,1325.19,15373.00
550,876.27,1326.85,14981.00
551,876.40,1328.51,14767.00
552,876.52,1330.16,14459.00
553,876.65,1331.82,14279.00
554,876.78,1333.47,14128.00
555,876.91,1335.13,13924.00
556,877.03,1336.78,13943.00
557,877.16,1338.43,14079.00
558,877.29,1340.08,14035.00
559,877.41,1341.73,14178.00
560,877.54,1343.38,14015.00
561,877.67,1345.03,14013.00
562,877.80,1346.67,13969.00
563,877.92,1348.32,13902.00
564,878.05,1349.96,13707.00
565,878.18,1351.61,13503.00
566,878.30,1353.25,13475.00
567,878.43,1354.89,13385.00
568,878.56,1356.53,13558.00
569,878.68,1358.17,13596.00
570,878.81,1359.81,13903.00
